268
251
-395
22686
1236
212
18048
22702
-33
20
-11
22702
268
252
-395
23012
1324
176
17856
22892
-36
21
-12
22892
272
250
-391
23338
1248
188
18028
23465
-28
19
-5
23465
269
251
-392
23990
1180
244
17964
24037
-14
11
-6
24037
269
251
-393
24316
1152
240
17968
24609
-20
16
-4
24418
268
249
-393
24968
1060
332
17916
25182
-47
24
-7
25182
268
250
-393
25294
1100
356
17912
25563
-44
23
-9
25563
268
251
-393
25946
1116
232
17784
25945
-40
23
-9
25945
269
249
-392
26598
1204
240
17716
26517
-28
23
-14
26517
268
248
-394
27250
1192
284
17736
27280
-25
17
-14
27280
267
250
-393
27911
1180
160
17984
28043
-5
39
-10
28043
267
250
-393
28228
1236
212
18056
28424
-3
38
-7
28424
270
249
-393
29206
1308
200
17824
29188
-8
42
-5
29188
270
249
-393
29206
1248
248
17924
29378
-17
41
-6
29378
268
249
-394
29858
1236
60
17864
29951
-4
44
-3
29951
269
251
-392
30510
1172
252
18284
30714
-22
39
-6
30714
268
252
-392
30836
1056
356
18512
30904
-28
39
-6
30904
270
252
-395
31488
1032
312
18360
31477
-36
34
-9
31477
267
249
-395
31814
1056
336
18116
32049
-42
35
-9
32049
270
250
-392
32466
1224
280
17948
32622
-61
29
-14
32622
270
250
-394
-32091
1212
368
17828
-32151
-60
26
-15
-32151
270
250
-394
-31440
1276
320
17960
-31579
-73
23
-16
-31579
267
252
-393
-31114
1348
152
17932
-31007
-70
20
-13
-31197
267
250
-395
-30788
1280
160
17904
-30625
-59
20
-11
-30625
267
250
-395
-30136
1196
92
17796
-30053
-41
17
-9
-30053
268
250
-393
-29804
1244
36
17876
-29671
-31
17
-9
-29671
268
250
-392
-29158
1280
32
17704
-28908
-56
27
-10
-28908
268
251
-393
-28832
1172
32
17616
-28717
-48
27
-9
-28717
269
251
-395
-28180
1180
180
17800
-27954
-36
32
-6
-27954
267
249
-393
-27854
1252
184
17784
-27573
-21
34
-4
-27573
267
250
-393
-27202
1284
228
17792
-27191
-10
29
-7
-27191
269
249
-393
-26550
1252
276
17836
-26428
-1
17
-8
-26619
270
249
-397
-26224
1244
332
17996
-26237
-3
18
-6
-26237
269
248
-394
-25572
1256
280
18080
-25665
-6
22
-8
-25665
270
250
-393
-24920
1124
272
18044
-24902
-8
31
-7
-25092
269
248
